i,promotion,gamma
5632,high,1.571126689
5633,high,1.592265183
5634,high,1.450946268
5635,high,1.43306064
5636,high,1.47939979
5637,high,1.583685274
5638,high,1.42188041
5639,high,1.481455332
5640,high,1.472174707
5641,high,1.556584051
5642,high,1.521308297
5643,high,1.497557395
5644,high,1.450086233
5645,high,1.441771363
5646,high,1.583265286
5647,high,1.585820876
5648,high,1.546258267
5649,high,1.540671971
5650,high,1.416913492
5651,high,1.57763168
5652,high,1.527631615
5653,high,1.419930318
5654,high,1.441944861
5655,high,1.433475224
5656,high,1.455849404
5657,high,1.408167403
5658,high,1.410748802
5659,high,1.57218093
5660,high,1.565660386
5661,high,1.460388654
5662,high,1.519165623
5663,high,1.479128523
5664,high,1.57211526
5665,high,1.569208808
5666,high,1.49701673
5667,high,1.574646129
5668,high,1.574478299
5669,high,1.483601887
5670,high,1.526464129
5671,high,1.494483116
5672,high,1.594183224
5673,high,1.520580056
5674,high,1.544475546
5675,high,1.582063203
5676,high,1.462265118
5677,high,1.544457132
5678,high,1.527340084
5679,high,1.464217989
5680,high,1.453413949
5681,high,1.489605096
5682,high,1.445032338
5683,high,1.459625672
5684,high,1.523200654
5685,high,1.524216768
5686,high,1.433051201
5687,high,1.440343932
5688,high,1.576357796
5689,high,1.499435908
5690,high,1.505799863
5691,high,1.49672669
5692,high,1.494783724
5693,high,1.575030515
5694,high,1.593411151
5695,high,1.469335863
5696,high,1.491743518
5697,high,1.580536405
5698,high,1.592150698
5699,high,1.496402364
5700,high,1.552947114
5701,high,1.582374386
5702,high,1.582389101
5703,high,1.408902596
5704,high,1.406880264
5705,high,1.563895394
5706,high,1.414136864
5707,high,1.508465337
5708,high,1.440726724
5709,high,1.563622422
5710,high,1.582449313
5711,high,1.566011775
5712,high,1.458440686
5713,high,1.562897547
5714,high,1.592516328
5715,high,1.424886809
5716,high,1.436028597
5717,high,1.469755823
5718,high,1.465881609
5719,high,1.47138447
5720,high,1.532924965
5721,high,1.561651796
5722,high,1.53708908
5723,high,1.47073142
5724,high,1.517823385
5725,high,1.580152294
5726,high,1.480359314
5727,high,1.511024521
5728,high,1.573669671
5729,high,1.472177585
5730,high,1.465115354
5731,high,1.528072897
5732,high,1.526079282
5733,high,1.55407445
5734,high,1.46192737
5735,high,1.415404071
5736,high,1.443067487
5737,high,1.580695228
5738,high,1.445392129
5739,high,1.484607234
5740,high,1.591152291
5741,high,1.492321993
5742,high,1.591324431
5743,high,1.499557674
5744,high,1.557043837
5745,high,1.481660596
5746,high,1.422911925
5748,high,1.578511713
5749,high,1.560610909
5753,high,1.480105406
5755,high,1.426422351
5758,high,1.567364155
5765,high,1.596164694
5767,high,1.594424868
5772,high,1.519925097
5773,high,1.432790624
5776,high,1.437104748
5778,high,1.431779336
5789,high,1.41757845
5790,high,1.443701327
5793,high,1.582661235
5797,high,1.491983045
5799,high,1.560470361
5800,high,1.40954282
5806,high,1.450403017
5807,high,1.592227932
5813,high,1.423716007
5816,high,1.42417934
5817,high,1.571398389
5820,high,1.421096283
5823,high,1.413791221
5826,high,1.558150974
5827,high,1.537166655
5830,high,1.509181045
5831,high,1.573993011
5832,high,1.494728801
5833,high,1.465718033
5834,high,1.441124258
5835,high,1.4600227
5836,high,1.581554164
5837,high,1.424972617
5838,high,1.567992282
5839,high,1.418650254
5840,high,1.487741222
5841,high,1.573594557
5842,high,1.506024955
5843,high,1.427949125
5844,high,1.560897727
5845,high,1.414061263
5846,high,1.481676254
5847,high,1.448682104
5848,high,1.485095239
5849,high,1.485651567
5850,high,1.475528351
5851,high,1.591384958
5852,high,1.569607986
5853,high,1.589307499
5854,high,1.492828701
5855,high,1.521454662
5856,high,1.523872836
5857,high,1.484211466
5858,high,1.541901593
5859,high,1.548893005
5860,high,1.528072399
5861,high,1.465980323
5862,high,1.479230056
5863,high,1.421294607
5864,high,1.527364496
5865,high,1.534671583
5866,high,1.456999134
5867,high,1.515939434
5868,high,1.479172512
5869,high,1.429312406
5870,high,1.488961331
5871,high,1.488903339
5872,high,1.533206497
5873,high,1.456956596
5874,high,1.431823104
5875,high,1.55972167
5876,high,1.496372651
5877,high,1.588560229
5878,high,1.597465045
5879,high,1.480972482
5880,high,1.576261555
5881,high,1.468910331
5882,high,1.561133252
5883,high,1.579092133
5884,high,1.585143025
5885,high,1.550947211
5886,high,1.487450248
5887,high,1.53639855
5888,high,1.445047394
5889,high,1.529052539
5890,high,1.403109318
5891,high,1.574829645
5892,high,1.572093973
5893,high,1.481098978
5894,high,1.533084001
5895,high,1.425447759
5896,high,1.486798344
5897,high,1.574523982
5898,high,1.489949566
5899,high,1.588838341
5900,high,1.491055351
5901,high,1.418400723
5902,high,1.45593665
5903,high,1.562810994
5904,high,1.468695208
5905,high,1.595279847
5906,high,1.41927335
5907,high,1.565592175
5908,high,1.473116803
5909,high,1.45744645
5910,high,1.516659476
5911,high,1.465528969
5912,high,1.495522832
5913,high,1.514754866
5914,high,1.484914585
5915,high,1.555088455
5916,high,1.558045299
5917,high,1.403912363
5918,high,1.40463995
5919,high,1.448000813
5920,high,1.485904824
5921,high,1.528111807
5922,high,1.402155793
5923,high,1.501449746
5924,high,1.420663976
5925,high,1.468720676
5926,high,1.506229916
5927,high,1.495586849
5928,high,1.568446155
5929,high,1.590107997
5930,high,1.517874092
5931,high,1.547580583
5932,high,1.581321327
5933,high,1.467113903
5934,high,1.502861298
5935,high,1.583754152
5936,high,1.563871551
5937,high,1.48862347
5938,high,1.528351348
5939,high,1.505044518
5940,high,1.58219022
5941,high,1.475735661
5942,high,1.40737548
5943,high,1.526684322
5944,high,1.574867632
5945,high,1.59786224
5946,high,1.459024033
5947,high,1.59241497
5948,high,1.527375966
5949,high,1.431228014
5950,high,1.525592714
5951,high,1.51221064
5952,high,1.495376394
5953,high,1.507450304
5954,high,1.522777186
5955,high,1.516313847
5956,high,1.430245958
5957,high,1.584440588
5958,high,1.473178671
5959,high,1.522551052
5960,high,1.409593907
5961,high,1.538504842
5962,high,1.419153689
5963,high,1.498384985
5964,high,1.437380643
5965,high,1.422166637
5966,high,1.527858175
5967,high,1.50731226
5968,high,1.594618877
5969,high,1.593052529
5970,high,1.568485228
5971,high,1.430018087
5972,high,1.436689208
5973,high,1.416385959
5974,high,1.400695978
5975,high,1.41347338
5976,high,1.579519039
5977,high,1.498682333
5978,high,1.487541207
5979,high,1.534312089
5980,high,1.464512114
5981,high,1.518672131
5982,high,1.573010679
5983,high,1.558432441
5984,high,1.428496955
5985,high,1.568561323
5986,high,1.546400656
5987,high,1.40866326
5988,high,1.420463474
5989,high,1.419692683
5990,high,1.4079833
5991,high,1.510980021
5992,high,1.440747736
5993,high,1.444528641
5994,high,1.401258963
5995,high,1.496949652
5996,high,1.464287665
5997,high,1.533765307
5998,high,1.509518598
5999,high,1.476198854
6000,high,1.443644811
6001,high,1.5719745
6002,high,1.52402626
6003,high,1.429466198
6004,high,1.408281522
6005,high,1.487247644
6006,high,1.598868945
6007,high,1.591313373
6008,high,1.460205335
6009,high,1.429332473
6010,high,1.54852762
6011,high,1.49880306
6012,high,1.590332329
6013,high,1.507154658
6014,high,1.431794171
6015,high,1.530051624
6016,high,1.564968497
6017,high,1.410369523
6018,high,1.488056407
6019,high,1.518994351
6020,high,1.486961374
6021,high,1.585246094
6022,high,1.507110347
6023,high,1.556132937
6024,high,1.476638246
6025,high,1.480726303
6026,high,1.485458888
6027,high,1.519601944
6028,high,1.452579614
6029,high,1.471740487
6030,high,1.466480491
6031,high,1.561316853
6032,high,1.447218046
6033,high,1.480079041
6034,high,1.451533826
6035,high,1.539149243
6036,high,1.540375832
6037,high,1.461012934
6038,high,1.599420994
6039,high,1.532443561
6040,high,1.42370277
6041,high,1.564437488
6042,high,1.49095574
6043,high,1.568221909
6044,high,1.595439807
6045,high,1.462499543
6046,high,1.528452151
6047,high,1.599846069
6048,high,1.46297469
6049,high,1.401182507
6050,high,1.406060541
6051,high,1.574497923
6052,high,1.530917847
6053,high,1.51987133
6054,high,1.48951466
6055,high,1.562844124
6056,high,1.445418648
6057,high,1.460012373
6058,high,1.541247956
6059,high,1.420128018
6060,high,1.541120768
6061,high,1.515444638
6062,high,1.582441435
6063,high,1.489817238
6064,high,1.576093944
6065,high,1.506822645
6066,high,1.481451449
6067,high,1.520615528
6068,high,1.420978285
6069,high,1.45612293
6070,high,1.472808446
6071,high,1.459168838
6072,high,1.460344724
6073,high,1.529350337
6074,high,1.510016348
6075,high,1.522714904
6076,high,1.43281652
6077,high,1.581420904
6078,high,1.554474737
6079,high,1.433902841
6080,high,1.571423023
6081,high,1.52358965
6082,high,1.566901512
6083,high,1.449669767
6084,high,1.583082075
6085,high,1.519552357
6086,high,1.504958261
6087,high,1.467869576
6088,high,1.504765247
6089,high,1.483815562
6090,high,1.5271671
6091,high,1.430937965
6092,high,1.570502068
6093,high,1.566155468
6094,high,1.581277527
6095,high,1.534550595
6096,high,1.522081194
6097,high,1.545414107
6098,high,1.402035732
6099,high,1.513080886
6100,high,1.468666506
6101,high,1.558946828
6102,high,1.529104421
6103,high,1.551441489
6104,high,1.465438904
6105,high,1.541609257
6106,high,1.493732419
6107,high,1.449969385
6108,high,1.412465583
6109,high,1.512241639
6110,high,1.548402713
6111,high,1.471737785
6112,high,1.561618378
6113,high,1.410430436
6114,high,1.518838963
6115,high,1.49661326
6116,high,1.517099603
6117,high,1.515637331
6118,high,1.594240266
6119,high,1.55792181
6120,high,1.596437746
6121,high,1.540148405
6122,high,1.502818902
6123,high,1.442988072
6124,high,1.572159359
6125,high,1.53510008
6126,high,1.517453821
6127,high,1.450722085
6128,high,1.590840422
6129,high,1.48409158
6130,high,1.450501853
6131,high,1.409353815
6132,high,1.576468659
6133,high,1.586623905
6134,high,1.558068366
6135,high,1.43882907
6136,high,1.461950254
6137,high,1.44690475
6138,high,1.597305322
6139,high,1.555936882
6140,high,1.506642033
6141,high,1.408171718
6142,high,1.535830132
6143,high,1.443953785
6144,high,1.41782943
6145,high,1.477625673
6146,high,1.517143313
6147,high,1.57104485
6148,high,1.569715597
6149,high,1.530890981
6150,high,1.426356138
6151,high,1.480760658
6152,high,1.559118574
6153,high,1.520966598
6154,high,1.44482414
6155,high,1.500729456
6156,high,1.488845799
6157,high,1.42562433
6158,high,1.436146294
6159,high,1.458742772
6160,high,1.416168824
6161,high,1.494399382
6162,high,1.578859962
6163,high,1.571466066
6164,high,1.411108132
6165,high,1.535041822
6166,high,1.450738008
6167,high,1.401689467
6168,high,1.423346934
6169,high,1.500315983
6170,high,1.502912435
6171,high,1.543364475
6172,high,1.582911877
6173,high,1.571195598
6174,high,1.432539907
6175,high,1.457039563
6176,high,1.41370751
6177,high,1.580258801
6178,high,1.426991438
6179,high,1.539600413
6180,high,1.553094596
6181,high,1.578113711
6182,high,1.503056726
6183,high,1.531633124
6184,high,1.595636878
6185,high,1.437357344
6186,high,1.474327469
6187,high,1.508138723
6188,high,1.566199475
6189,high,1.441058745
6190,high,1.515039125
6191,high,1.497337689
6192,high,1.582624322
6193,high,1.594908058
6194,high,1.591355816
6195,high,1.575671824
6196,high,1.405429498
6197,high,1.514224428
6198,high,1.41901418
6199,high,1.50009228
6200,high,1.411868815
6201,high,1.559853874
6202,high,1.489954802
6203,high,1.515695271
6204,high,1.428084869
6205,high,1.53095603
6206,high,1.578890042
6207,high,1.533688049
6208,high,1.507163796
6209,high,1.448392323
6210,high,1.544831829
6211,high,1.465803664
6212,high,1.589772367
6213,high,1.549934117
6214,high,1.44065032
6215,high,1.430186773
6216,high,1.551295377
6217,high,1.525130044
6218,high,1.591163453
6219,high,1.515490723
6220,high,1.488193931
6221,high,1.519414038
6222,high,1.503498428
6223,high,1.575088656
6224,high,1.427121299
6225,high,1.53259702
6226,high,1.545927684
6227,high,1.499131231
6228,high,1.532929183
6229,high,1.456777556
6230,high,1.424769932
6231,high,1.478574509
6232,high,1.431702479
6233,high,1.532350062
6234,high,1.501704397
6235,high,1.477068105
6236,high,1.408817534
6237,high,1.559120137
6238,high,1.500726557
6239,high,1.438922253
6240,high,1.539863505
6241,high,1.439440601
6242,high,1.555764032
6243,high,1.532951337
6244,high,1.571425941
6245,high,1.517372378
6246,high,1.415325023
6247,high,1.500131674
6248,high,1.408752331
6249,high,1.554470532
6250,high,1.552392466
6251,high,1.500844582
6252,high,1.569503895
6253,high,1.553188273
6254,high,1.444343181
6255,high,1.417056879
6256,high,1.499702922
6257,high,1.440555819
6258,high,1.476083092
6259,high,1.499430647
6260,high,1.462280012
6261,high,1.452157003
6262,high,1.462432925
6263,high,1.52517349
6264,high,1.453996508
6265,high,1.418462875
6266,high,1.435363132
6267,high,1.557451571
6268,high,1.500525485
6269,high,1.405482724
6270,high,1.477562526
6271,high,1.559681779
6272,high,1.510161971
6273,high,1.524014457
6274,high,1.400750714
6275,high,1.48336346
6276,high,1.575424775
6277,high,1.439590775
6278,high,1.556030346
6279,high,1.408040282
6280,high,1.560427661
6281,high,1.572388915
6282,high,1.433862799
6283,high,1.419996991
6284,high,1.562102898
6285,high,1.532948754
6286,high,1.567566586
6287,high,1.478420901
6288,high,1.521350199
6289,high,1.488240093
6290,high,1.598571017
6291,high,1.43323369
6292,high,1.492180402
6293,high,1.409922587
6294,high,1.597288232
6295,high,1.401756078
6296,high,1.564843954
6297,high,1.488268112
6298,high,1.46887534
6299,high,1.522207004
6300,high,1.444280266
6301,high,1.566085448
6302,high,1.435747714
6303,high,1.535867331
6304,high,1.490569714
6305,high,1.594229337
6306,high,1.532234843
6307,high,1.445409566
6308,high,1.579035531
6309,high,1.495408812
6310,high,1.545981106
6311,high,1.465625301
6312,high,1.457397459
6313,high,1.567795078
6314,high,1.53698428
6315,high,1.504518095
6316,high,1.487863826
6317,high,1.520805962
6318,high,1.548451139
6319,high,1.535565269
6320,high,1.540077755
6321,high,1.440579163
6322,high,1.475221561
6323,high,1.437810257
6324,high,1.513386936
6325,high,1.523915331
6326,high,1.523619653
6327,high,1.525119013
6328,high,1.470494927
6329,high,1.586298687
6330,high,1.50477058
6331,high,1.496274348
6332,high,1.418823792
6333,high,1.432862365
6334,high,1.450190915
6335,high,1.590796471
6336,high,1.539954005
6337,high,1.479387893
6338,high,1.449374929
6339,high,1.591904461
6340,high,1.413442118
6341,high,1.429845853
6342,high,1.532717032
6343,high,1.434770545
6344,high,1.435533864
6345,high,1.462346411
6346,high,1.542537373
6347,high,1.57686821
6348,high,1.436832116
6349,high,1.435189962
6350,high,1.45941536
6351,high,1.51346826
6352,high,1.544508669
6353,high,1.586251844
6354,high,1.45321666
6355,high,1.552103352
6356,high,1.588221623
6357,high,1.516416532
6358,high,1.42637002
6359,high,1.529944216
6360,high,1.43764862
6361,high,1.558939213
6362,high,1.54697173
6363,high,1.560124105
6364,high,1.590729512
6365,high,1.401477822
6366,high,1.582136269
6367,high,1.586732223
6368,high,1.51085614
6370,high,1.52569872
6372,high,1.5346061
6374,high,1.531426896
6375,high,1.529469127
6376,high,1.500827368
6377,high,1.569582433
6379,high,1.441657694
6380,high,1.460482484
6381,high,1.587307705
6382,high,1.559508405
6386,high,1.456252949
6389,high,1.470837964
6393,high,1.535504685
6394,high,1.522385558
6396,high,1.548821104
6397,high,1.527212072
6398,high,1.441394047
6399,high,1.402476881
6400,high,1.446598776
6401,high,1.449133791
6403,high,1.571231199
6407,high,1.483979499
6408,high,1.42421522
6411,high,1.544859339
6414,high,1.532588629
6416,high,1.446038913
6417,high,1.445888941
6419,high,1.497476292
6422,high,1.404799427
6423,high,1.554244431
6424,high,1.450676281
6427,high,1.484454363
6428,high,1.568060335
6430,high,1.542647484
6432,high,1.526770354
6433,high,1.463988604
6437,high,1.424108331
6487,high,1.471221122
6502,high,1.582311079
6503,high,1.411623883
6506,high,1.498762545
6516,high,1.522908983
6520,high,1.501009304
6522,high,1.423613054
6525,high,1.480815539
6526,high,1.491437589
6538,high,1.51311831
6540,high,1.438203789
6542,high,1.575606112
6547,high,1.429305477
6555,high,1.552464959
6556,high,1.467011066
6560,high,1.459338732
6562,high,1.580233728
6565,high,1.502036897
6567,high,1.42878836
6570,high,1.436990455
6571,high,1.4153664
6572,high,1.409378195
6573,high,1.403030481
6574,high,1.564242632
6575,high,1.514062828
6576,high,1.460362446
6580,high,1.419844251
6582,high,1.476159826
6586,high,1.520319193
6588,high,1.519993114
6589,high,1.539069145
6590,high,1.545907632
6591,high,1.59264643
6594,high,1.488179831
6595,high,1.580705313
6596,high,1.484412809
6606,high,1.505799419
6607,high,1.563551813
6608,high,1.513536776
6609,high,1.589507574
6617,high,1.487430647
6618,high,1.458912525
6619,high,1.597330794
6620,high,1.559497734
6621,high,1.495884757
6622,high,1.460638048
6623,high,1.518116354
6624,high,1.509355268
6625,high,1.500592942
6626,high,1.597379031
6627,high,1.586820869
6628,high,1.489442592
6629,high,1.474495675
6630,high,1.462273526
6631,high,1.563569406
6632,high,1.403947423
6633,high,1.417664953
6634,high,1.490767241
6635,high,1.553666094
6636,high,1.567999283
6637,high,1.589524347
6638,high,1.426328179
6639,high,1.586715662
6640,high,1.4424254
6641,high,1.445659185
6642,high,1.530922293
6643,high,1.580349589
6644,high,1.56798944
