i,revision,theta
4388,high,0.868356388
4389,high,0.916063807
4390,high,0.714760372
4391,high,0.730072578
4392,high,0.810728995
4393,high,0.776881211
4394,high,0.795770552
4395,high,0.91828993
4396,high,0.720536636
4397,high,0.902280298
4398,high,0.883588248
4399,high,0.881091702
4400,high,0.923926933
4401,high,0.905134664
4402,high,0.9990692
4403,high,0.744403195
4404,high,0.878154645
4405,high,0.956954905
4406,high,0.961134912
4412,high,0.960220022
4416,high,0.86344954
4417,high,0.760941332
4421,high,0.861864022
4422,high,0.820700677
4423,high,0.875923205
4426,high,0.770783562
4428,high,0.793069761
4429,high,0.839629478
4432,high,0.741490912
4435,high,0.872462578
4436,high,0.947847057
4437,high,0.756784434
4439,high,0.998428329
4442,high,0.984492412
4445,high,0.891722743
4446,high,0.741725244
4448,high,0.852209142
4450,high,0.760958226
4455,high,0.794198503
4458,high,0.898791654
4464,high,0.944501195
4465,high,0.899172631
4467,high,0.861905835
4470,high,0.860941162
4471,high,0.778553824
4472,high,0.943234373
4473,high,0.839321289
4474,high,0.703909992
4475,high,0.725939375
4476,high,0.956924765
4477,high,0.916383041
4478,high,0.840622663
4479,high,0.924819172
4480,high,0.72380865
4481,high,0.964335851
4482,high,0.806492081
4483,high,0.801159478
4484,high,0.962527201
4485,high,0.827088982
4486,high,0.808871795
4487,high,0.790699986
4488,high,0.827743142
4489,high,0.887343436
4490,high,0.718397296
4491,high,0.874665263
4492,high,0.946505666
4493,high,0.954172199
4494,high,0.771727377
4495,high,0.982742457
4496,high,0.721714927
4497,high,0.926827196
4498,high,0.947811656
4499,high,0.913705138
4500,high,0.905538791
4501,high,0.995416397
4502,high,0.700733516
4503,high,0.902132093
4504,high,0.920364448
4505,high,0.714942564
4506,high,0.888031879
4507,high,0.778440191
4508,high,0.814814872
4509,high,0.719322633
4510,high,0.920869306
4511,high,0.823265213
4512,high,0.971003079
4513,high,0.7588862
4514,high,0.853075875
4515,high,0.711838534
4516,high,0.773793146
4517,high,0.802840681
4518,high,0.76663833
4519,high,0.741679808
4520,high,0.843503585
4521,high,0.765780876
4522,high,0.791779154
4523,high,0.773697479
4524,high,0.850956063
4525,high,0.878765455
4526,high,0.992803975
4527,high,0.760554869
4528,high,0.849006116
4529,high,0.804055102
4530,high,0.862182966
4531,high,0.844005643
4532,high,0.916448574
4533,high,0.782524341
4534,high,0.793264533
4535,high,0.852304467
4536,high,0.812969069
4537,high,0.861096757
4538,high,0.809782449
4539,high,0.82771584
4540,high,0.836892237
4541,high,0.910241965
4542,high,0.766916238
4543,high,0.840404463
4544,high,0.855944736
4545,high,0.801157741
4546,high,0.805160196
4547,high,0.897728382
4548,high,0.79825071
4549,high,0.993225576
4550,high,0.702257785
4551,high,0.961965987
4552,high,0.795498205
4553,high,0.705910284
4554,high,0.952825377
4555,high,0.874305197
4556,high,0.760939271
4557,high,0.815408702
4558,high,0.749636429
4559,high,0.818878636
4560,high,0.998166315
4561,high,0.821347485
4562,high,0.990928007
4563,high,0.84471066
4564,high,0.756897317
4565,high,0.769418203
4566,high,0.731916028
4567,high,0.849489508
4568,high,0.883883415
4569,high,0.709001229
4570,high,0.845261351
4571,high,0.993077427
4572,high,0.842736519
4573,high,0.852063987
4574,high,0.913416673
4575,high,0.754474704
4576,high,0.858342459
4577,high,0.704163602
4578,high,0.891508293
4579,high,0.726650412
4580,high,0.948288249
4581,high,0.939132596
4582,high,0.751723072
4583,high,0.773093668
4584,high,0.714795703
4585,high,0.94038793
4586,high,0.926171608
4587,high,0.963217786
4588,high,0.725241609
4589,high,0.822218658
4590,high,0.721351794
4591,high,0.767145879
4592,high,0.841515509
4593,high,0.834017738
4594,high,0.809646106
4595,high,0.83006059
4596,high,0.939074628
4597,high,0.97082168
4598,high,0.870074414
4599,high,0.877329295
4600,high,0.741082976
4601,high,0.991704403
4602,high,0.828702793
4603,high,0.810648756
4604,high,0.976300866
4605,high,0.992299477
4606,high,0.975796698
4607,high,0.724277555
4608,high,0.823274086
4609,high,0.952007392
4610,high,0.728906066
4611,high,0.85789619
4612,high,0.783212577
4613,high,0.968051472
4614,high,0.841666803
4615,high,0.884403014
4616,high,0.71148038
4617,high,0.770047324
4618,high,0.947445578
4619,high,0.75700934
4620,high,0.731360414
4621,high,0.835752068
4622,high,0.996844854
4623,high,0.891845511
4624,high,0.747088335
4625,high,0.799312095
4626,high,0.991853948
4627,high,0.934174846
4628,high,0.802163478
4629,high,0.776282993
4630,high,0.74855026
4631,high,0.739032749
4632,high,0.946908802
4633,high,0.879184822
4634,high,0.826932808
4635,high,0.764122145
4636,high,0.700518571
4637,high,0.904992036
4638,high,0.82701342
4639,high,0.704808249
4640,high,0.906940468
4641,high,0.879634534
4642,high,0.72382553
4643,high,0.945306734
4644,high,0.821328302
4645,high,0.924948547
4646,high,0.935941915
4647,high,0.985826504
4648,high,0.832215853
4649,high,0.791272592
4650,high,0.722273269
4651,high,0.745787506
4652,high,0.897317419
4653,high,0.927872722
4654,high,0.832220944
4655,high,0.714730303
4656,high,0.951626979
4657,high,0.760959904
4658,high,0.973792319
4659,high,0.916665261
4660,high,0.905622696
4661,high,0.909969252
4662,high,0.850875405
4663,high,0.971457239
4664,high,0.973746484
4665,high,0.797784048
4666,high,0.910474491
4667,high,0.985909728
4668,high,0.822752997
4669,high,0.961976481
4670,high,0.956480592
4671,high,0.828083164
4672,high,0.882736604
4673,high,0.969620876
4674,high,0.920949768
4675,high,0.845208433
4676,high,0.701132922
4677,high,0.91594632
4678,high,0.765527196
4679,high,0.754353264
4680,high,0.938085306
4681,high,0.930661875
4682,high,0.705938781
4683,high,0.89749409
4684,high,0.931661421
4685,high,0.755824778
4686,high,0.774270342
4687,high,0.833519647
4688,high,0.818949955
4689,high,0.726164816
4690,high,0.870420819
4691,high,0.81930255
4692,high,0.765013361
4693,high,0.807436468
4694,high,0.915385773
4695,high,0.996949289
4696,high,0.947984854
4697,high,0.929532973
4698,high,0.791111537
4699,high,0.911946169
4700,high,0.737923157
4701,high,0.964181725
4702,high,0.981906904
4703,high,0.860127558
4704,high,0.88285923
4705,high,0.967392468
4706,high,0.733809352
4707,high,0.700331152
4708,high,0.867890438
4709,high,0.976492819
4710,high,0.871056259
4711,high,0.87301495
4712,high,0.718434447
4713,high,0.79038236
4714,high,0.956175253
4715,high,0.751555423
4716,high,0.903541154
4717,high,0.751734633
4718,high,0.918855957
4719,high,0.935244425
4720,high,0.949327645
4721,high,0.902159828
4722,high,0.90054836
4723,high,0.945177317
4724,high,0.825881468
4725,high,0.873945106
4726,high,0.728490869
4727,high,0.838026516
4728,high,0.879664979
4729,high,0.906478797
4730,high,0.817904604
4731,high,0.897258609
4732,high,0.84897135
4733,high,0.993241671
4734,high,0.909956347
4735,high,0.866082371
4736,high,0.769662381
4737,high,0.785263143
4738,high,0.843710165
4739,high,0.879005917
4740,high,0.704520454
4741,high,0.811013007
4742,high,0.756003117
4743,high,0.83742339
4744,high,0.795243383
4745,high,0.929602912
4746,high,0.726494046
4747,high,0.713066243
4748,high,0.972221149
4749,high,0.837658811
4750,high,0.777795601
4751,high,0.712717563
4752,high,0.866851163
4753,high,0.926240974
4754,high,0.737090284
4755,high,0.868107559
4756,high,0.900293044
4757,high,0.984452646
4758,high,0.982279957
4759,high,0.933553847
4760,high,0.756982988
4761,high,0.983791647
4762,high,0.950556131
4763,high,0.966345266
4764,high,0.769912466
4765,high,0.898506795
4766,high,0.854249313
4767,high,0.919707566
4768,high,0.931694594
4769,high,0.852979507
4770,high,0.942896827
4771,high,0.994110133
4772,high,0.798448561
4773,high,0.979205425
4774,high,0.792237902
4775,high,0.747095347
4776,high,0.796500221
4777,high,0.832522507
4778,high,0.847204002
4779,high,0.816080147
4780,high,0.748413349
4781,high,0.997387305
4782,high,0.768881859
4783,high,0.704685426
4784,high,0.854721862
4785,high,0.940101476
4786,high,0.970500571
4787,high,0.761763698
4788,high,0.840938513
4789,high,0.873796423
4790,high,0.733142704
4791,high,0.865382453
4792,high,0.942114995
4793,high,0.807216103
4794,high,0.99246369
4795,high,0.993032917
4796,high,0.96102415
4797,high,0.978008693
4798,high,0.854187882
4799,high,0.860723967
4800,high,0.952070889
4801,high,0.926526616
4802,high,0.863587747
4803,high,0.88367527
4804,high,0.940358886
4805,high,0.901596776
4806,high,0.739598219
4807,high,0.794314641
4808,high,0.728137611
4809,high,0.89717215
4810,high,0.810709683
4811,high,0.86534979
4812,high,0.724051938
4813,high,0.717185269
4814,high,0.772575241
4815,high,0.989408827
4816,high,0.705666113
4817,high,0.936810311
4818,high,0.963550799
4819,high,0.701560237
4820,high,0.721935876
4821,high,0.710017269
4822,high,0.82965847
4823,high,0.814648792
4824,high,0.959195896
4825,high,0.91734113
4826,high,0.806806973
4827,high,0.816779598
4828,high,0.968934169
4829,high,0.816896559
4830,high,0.7882864
4831,high,0.865093588
4832,high,0.830814621
4833,high,0.824580934
4834,high,0.927089766
4835,high,0.933276627
4836,high,0.753581946
4837,high,0.821796368
4838,high,0.880106126
4839,high,0.919232656
4840,high,0.753022937
4841,high,0.722508902
4842,high,0.751126466
4843,high,0.786653946
4844,high,0.831325838
4845,high,0.830138797
4846,high,0.731866413
4847,high,0.861999765
4848,high,0.741960764
4849,high,0.912299581
4850,high,0.847664772
4851,high,0.777727255
4852,high,0.934449915
4853,high,0.892770866
4854,high,0.741978125
4855,high,0.799732237
4856,high,0.907117082
4857,high,0.720624359
4858,high,0.721955104
4859,high,0.979377373
4860,high,0.955982219
4861,high,0.92740833
4862,high,0.998447939
4863,high,0.827772061
4864,high,0.889769136
4865,high,0.907573608
4866,high,0.774916897
4867,high,0.945816044
4868,high,0.937081786
4869,high,0.705761026
4870,high,0.938209847
4871,high,0.796821315
4872,high,0.929227773
4873,high,0.732584246
4874,high,0.837293097
4875,high,0.944287029
4876,high,0.754553294
4877,high,0.850244025
4878,high,0.700453139
4879,high,0.771531228
4880,high,0.741972616
4881,high,0.791429666
4882,high,0.994426825
4883,high,0.880019495
4884,high,0.997561392
4885,high,0.888915839
4886,high,0.961184084
4887,high,0.82691659
4888,high,0.824415366
4889,high,0.724386123
4890,high,0.745184798
4891,high,0.827045323
4892,high,0.72502935
4893,high,0.955784733
4894,high,0.817833349
4895,high,0.937371616
4896,high,0.71712399
4897,high,0.844511158
4898,high,0.724275335
4899,high,0.770705847
4900,high,0.81916694
4901,high,0.936542119
4902,high,0.980067698
4903,high,0.702704333
4904,high,0.803681657
4905,high,0.803462318
4906,high,0.925469152
4907,high,0.861955056
4908,high,0.892488605
4909,high,0.994306904
4910,high,0.725735872
4911,high,0.718346071
4912,high,0.975631586
4913,high,0.994456232
4914,high,0.775294956
4915,high,0.734458472
4916,high,0.704010183
4917,high,0.721676893
4918,high,0.985572794
4919,high,0.714206435
4920,high,0.790043011
4921,high,0.752122532
4922,high,0.886373661
4923,high,0.787558279
4924,high,0.72763903
4925,high,0.774562639
4926,high,0.775447478
4927,high,0.925394114
4928,high,0.766838501
4929,high,0.891924026
4930,high,0.903749787
4931,high,0.925804978
4932,high,0.726338141
4933,high,0.948935249
4934,high,0.758382873
4935,high,0.942668602
4936,high,0.722096498
4937,high,0.777238965
4938,high,0.978312495
4939,high,0.904938344
4940,high,0.993944148
4941,high,0.705376456
4942,high,0.729895864
4943,high,0.762009808
4944,high,0.881041775
4945,high,0.708493617
4946,high,0.945459501
4947,high,0.795533114
4948,high,0.844396388
4949,high,0.847956092
4950,high,0.875148854
4951,high,0.844125116
4952,high,0.802007597
4953,high,0.882323089
4954,high,0.830186636
4955,high,0.856214712
4956,high,0.714741838
4957,high,0.838930541
4958,high,0.751137135
4959,high,0.844326055
4960,high,0.930676806
4961,high,0.843314831
4962,high,0.769230551
4963,high,0.915631422
4964,high,0.978901805
4965,high,0.708105072
4966,high,0.868610604
4967,high,0.771277592
4968,high,0.801774757
4969,high,0.944860108
4970,high,0.810517048
4971,high,0.835636574
4972,high,0.780440163
4973,high,0.878633685
4974,high,0.862911286
4975,high,0.898232769
4976,high,0.915673631
4977,high,0.869882071
4978,high,0.808422799
4979,high,0.751921214
4980,high,0.781635347
4981,high,0.772982809
4982,high,0.985756266
4983,high,0.914978765
4984,high,0.721320418
4985,high,0.969555268
4986,high,0.861268942
4987,high,0.749611216
4988,high,0.933722523
4989,high,0.941079764
4990,high,0.772929438
4991,high,0.867442898
4992,high,0.83220668
4993,high,0.828833116
4994,high,0.858128711
4995,high,0.907107056
4996,high,0.8349607
4997,high,0.997034584
4998,high,0.771927854
4999,high,0.909419552
5000,high,0.730692525
5001,high,0.980617456
5002,high,0.977195145
5003,high,0.805539586
5004,high,0.811924451
5005,high,0.753611504
5006,high,0.843937382
5007,high,0.790861898
5008,high,0.780627895
5009,high,0.931188092
5010,high,0.95381521
5011,high,0.949543631
5012,high,0.85461029
5013,high,0.75424353
5014,high,0.741399877
5015,high,0.96397548
5016,high,0.702960859
5017,high,0.815924104
5018,high,0.781876051
5019,high,0.961577192
5020,high,0.805405757
5021,high,0.929222342
5022,high,0.768480232
5023,high,0.721272935
5024,high,0.767593849
5025,high,0.805027811
5026,high,0.766090424
5027,high,0.923183678
5028,high,0.758923132
5029,high,0.915791494
5030,high,0.72538701
5031,high,0.934630297
5032,high,0.768456077
5033,high,0.801387671
5034,high,0.798475899
5035,high,0.982838747
5036,high,0.80882178
5037,high,0.823123053
5038,high,0.747911376
5039,high,0.929577202
5040,high,0.817803539
5041,high,0.926587055
5042,high,0.754889074
5043,high,0.732661263
5044,high,0.9190588
5045,high,0.920415183
5046,high,0.706289968
5047,high,0.960952747
5048,high,0.883692237
5049,high,0.727402425
5050,high,0.892785089
5051,high,0.951030132
5052,high,0.942686795
5053,high,0.741867642
5054,high,0.912433817
5055,high,0.853234185
5056,high,0.88199442
5057,high,0.988294223
5058,high,0.861767114
5059,high,0.871020275
5060,high,0.918713871
5061,high,0.710372402
5063,high,0.803307559
5066,high,0.741234042
5067,high,0.861665808
5068,high,0.832414391
5070,high,0.829542072
5074,high,0.828457947
5076,high,0.9657257
5077,high,0.894124766
5080,high,0.715067953
5081,high,0.979407675
5086,high,0.713514106
5087,high,0.761595028
5088,high,0.817172838
5091,high,0.976811662
5096,high,0.907117624
5097,high,0.979086848
5098,high,0.902493906
5102,high,0.827830416
5103,high,0.802007056
5106,high,0.83857461
5108,high,0.760864055
5110,high,0.892097629
5111,high,0.98802971
5112,high,0.805178444
5114,high,0.946938823
5117,high,0.90991773
5123,high,0.965721164
5125,high,0.76666768
5128,high,0.720318454
5130,high,0.766855293
5132,high,0.99007692
5133,high,0.936875714
5134,high,0.853195248
5135,high,0.762662684
5136,high,0.930110527
5137,high,0.935120645
5138,high,0.86101368
5139,high,0.860754348
5140,high,0.808712023
5141,high,0.979621271
5142,high,0.758912435
5143,high,0.931892058
5144,high,0.82635923
5145,high,0.769991366
5146,high,0.818949179
5147,high,0.891784496
5148,high,0.918698891
5149,high,0.911755843
5150,high,0.964266393
5151,high,0.753644653
5152,high,0.702675914
5153,high,0.755145943
5154,high,0.914515554
5155,high,0.95796132
5156,high,0.911731922
5157,high,0.821178873
5158,high,0.993884191
5159,high,0.939557014
5160,high,0.918520803
5161,high,0.847914549
5162,high,0.985548488
5163,high,0.822173789
5164,high,0.765926798
5165,high,0.787930893
5166,high,0.976569663
5167,high,0.871731468
5168,high,0.764579085
5169,high,0.713561025
5170,high,0.907843147
5171,high,0.930378464
5172,high,0.917931309
5173,high,0.706345705
5174,high,0.996793943
5175,high,0.734232204
5176,high,0.839148068
5177,high,0.929850732
5178,high,0.808308158
5179,high,0.809992001
5180,high,0.71635146
5181,high,0.859929528
5182,high,0.701836543
5183,high,0.870247799
5184,high,0.829279279
5185,high,0.768844168
5186,high,0.827644017
5187,high,0.959212735
5188,high,0.864617784
5189,high,0.948588474
5190,high,0.745001225
5191,high,0.710045838
5192,high,0.806882324
5193,high,0.812811778
5194,high,0.893130444
5195,high,0.870358222
5196,high,0.784080744
5197,high,0.951945802
5198,high,0.907742624
5199,high,0.972654431
5200,high,0.801212736
5201,high,0.896429931
5202,high,0.963987781
5203,high,0.789582616
5204,high,0.759582706
5205,high,0.734060522
5206,high,0.980451435
5207,high,0.958645424
5208,high,0.724586868
5209,high,0.785643324
5210,high,0.711414628
5211,high,0.756011228
5212,high,0.752228268
5213,high,0.887431977
5214,high,0.758585427
5215,high,0.821583969
5216,high,0.84147588
5217,high,0.855489571
5218,high,0.717551842
5219,high,0.965961243
5220,high,0.778311339
5221,high,0.938877697
5222,high,0.827624561
5223,high,0.943290675
5224,high,0.928300741
5225,high,0.859712832
5226,high,0.87320798
5227,high,0.961238253
5228,high,0.817802413
5229,high,0.961695205
5230,high,0.73122731
5231,high,0.951153231
5232,high,0.998147626
5233,high,0.714429888
5234,high,0.928356675
5235,high,0.894838118
5236,high,0.866128674
5237,high,0.70196675
5238,high,0.936327802
5239,high,0.839686185
5240,high,0.764731806
5241,high,0.851355186
5242,high,0.750988036
5243,high,0.792203767
5244,high,0.925486571
5245,high,0.856822126
5246,high,0.812544815
5247,high,0.903245545
5248,high,0.789921348
5249,high,0.706210342
